x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,y
3.9390601e-001,3.5922196e-001,8.5180875e-001,6.5699488e-001,2.7444201e-001,9.0755743e-001,9.2806552e-001,1.0563696e-001,3.8134599e-001,5.6785206e-001,1.3808493e+001
5.2075748e-001,2.7599113e-001,6.6061103e-001,2.8218766e-002,1.7107019e-001,7.7177606e-001,9.7166076e-001,3.2795888e-002,9.6017296e-001,9.7108698e-001,3.7112217e+000
7.1812397e-001,6.7811674e-001,2.7211275e-001,6.1152634e-001,3.5461274e-001,9.5775609e-001,1.5211340e-001,5.6001570e-001,5.3237198e-001,1.4830830e-001,2.0707335e+001
5.6918952e-001,5.0876268e-001,2.4084323e-001,5.2393885e-001,5.9458810e-001,7.7858570e-001,4.8183968e-001,7.9625501e-001,5.2938036e-001,4.5058873e-001,1.7839873e+001
4.6080617e-001,2.7685971e-001,4.2592360e-001,6.2293022e-001,1.3872289e-001,5.4369780e-001,3.0678418e-001,6.5080768e-001,9.7073821e-001,1.6455907e-002,1.0954539e+001
4.4530705e-001,5.7884080e-001,5.9755813e-001,1.3944612e-001,3.1832847e-001,6.0536269e-001,4.9706724e-001,1.3205420e-001,2.4289262e-001,2.1444830e-002,1.0011853e+001
8.7744606e-002,8.2283546e-001,4.2004120e-001,4.5124769e-001,3.4866700e-001,2.3854899e-001,8.7588041e-002,8.4275816e-001,2.5626204e-001,9.7120565e-001,7.0975966e+000
4.4348322e-001,9.4145447e-001,7.6752416e-001,4.0916684e-001,9.1976447e-001,1.3945439e-001,1.7070362e-001,8.8597619e-001,7.7184137e-001,6.2442876e-001,2.0009403e+001
3.6629985e-001,4.4431741e-001,2.5691713e-002,9.0893484e-001,6.7271203e-001,1.4629929e-002,2.9829671e-002,9.7145284e-001,9.3450042e-001,7.4016406e-001,2.0470953e+001
3.0253382e-001,4.2322912e-001,6.9279303e-001,4.0113275e-001,5.6651705e-001,7.7001421e-001,8.6001259e-001,6.4274799e-001,5.6022215e-001,7.6932983e-001,1.0662936e+001
8.5184470e-001,9.9619772e-001,7.5343823e-001,1.9073426e-001,7.6843571e-001,2.7342341e-001,4.7810847e-002,5.4474219e-001,4.1351001e-001,2.0621013e-001,1.1404386e+001
7.5947939e-001,6.1411812e-001,9.5355792e-001,8.1660976e-001,1.9428463e-001,2.3392297e-001,7.0584207e-001,6.8939704e-001,9.6851275e-001,3.9444595e-001,2.3952103e+001
9.4975928e-001,9.4406607e-001,3.8732208e-001,4.2254981e-001,4.0593786e-003,5.5652580e-001,5.9235541e-001,4.6899478e-002,7.4406397e-001,5.2865301e-001,8.0659762e+000
5.5793851e-001,9.1208182e-001,5.6156336e-002,3.8578783e-001,4.1727590e-002,8.2885757e-001,2.7991057e-001,5.0166227e-001,7.1916299e-001,8.9911350e-001,1.6657151e+001
1.4233016e-002,8.1497682e-001,3.7534020e-001,7.1608785e-001,6.2489524e-001,4.5233676e-002,5.9740739e-001,4.8922549e-001,7.5890143e-001,7.5223558e-001,1.2442363e+001
5.9617708e-001,6.8963693e-001,6.5751318e-001,6.0526473e-001,9.5223315e-002,5.3115122e-001,6.0447429e-001,5.8189042e-001,9.4116946e-001,6.3649691e-001,1.6670625e+001
8.1620571e-001,3.0865401e-001,7.0176651e-001,8.1816126e-002,9.5560357e-001,9.5660180e-001,3.5818257e-002,1.0876099e-001,6.6357440e-002,6.0148350e-001,1.5394531e+001
9.7709235e-001,5.5819653e-001,9.0736825e-002,1.3040599e-001,3.8676900e-001,7.1608081e-001,6.7471668e-001,1.6327519e-001,9.7535584e-001,1.6314434e-001,1.5277257e+001
2.2190808e-001,6.3675759e-001,9.4798709e-001,3.6786967e-001,8.4307009e-002,4.4043294e-002,1.3327284e-001,4.5775025e-001,3.3530503e-001,6.1248402e-002,1.1626207e+001
7.0368367e-001,7.6908112e-001,5.3484885e-001,5.6006368e-001,8.2878722e-001,2.2141209e-002,8.5452280e-001,9.3149707e-001,8.3394983e-001,8.9904802e-001,1.8917956e+001
5.2206092e-001,5.4031017e-002,9.1024038e-001,7.4018924e-001,6.3693472e-001,2.0836742e-001,1.4692485e-001,7.0371333e-001,2.4738531e-001,4.7868758e-001,1.4730314e+001
9.3289706e-001,1.1483134e-001,3.0931087e-001,9.8245233e-001,3.5131867e-001,8.8315138e-002,1.6734918e-001,8.7011075e-001,7.7298353e-001,1.8821637e-001,1.4633592e+001
7.1335444e-001,8.4599050e-001,7.2489501e-001,4.8577769e-001,3.6396108e-001,3.2133994e-001,8.8374466e-002,3.6278245e-001,7.3331755e-001,2.3541352e-001,1.6201252e+001
2.2803890e-001,1.7238331e-001,3.8345893e-001,3.9021667e-004,1.0983404e-001,2.9346043e-002,7.1054691e-001,8.7070741e-001,1.1629342e-001,4.6967937e-001,-3.2263709e-001
4.4964210e-001,3.6982983e-002,8.9887306e-001,7.8165822e-001,4.0027975e-001,9.8416619e-001,1.0515025e-001,5.0062106e-001,4.2015261e-002,8.2417825e-001,1.2683969e+001
1.7219970e-001,3.1255450e-001,6.8438059e-002,3.4716888e-001,9.0771935e-001,8.3061171e-001,5.3901169e-001,9.6029000e-001,7.1581556e-001,4.0272122e-001,1.3675361e+001
9.6882014e-001,8.1728067e-001,2.6499967e-001,2.9588615e-001,1.0027776e-001,7.4870268e-001,6.9045804e-001,9.5949246e-001,1.9992693e-001,5.2551277e-001,1.0465260e+001
3.5571610e-001,2.3463670e-001,6.2456122e-001,8.3152990e-001,6.0420919e-001,5.6066492e-001,7.5931116e-001,4.8919870e-001,7.1378948e-001,5.6188210e-001,1.4071197e+001
4.9046828e-002,5.8744140e-001,6.8027914e-001,9.7953056e-002,3.6977840e-001,8.7564537e-001,4.0921129e-001,3.8187090e-002,3.3905274e-001,5.2159140e-001,4.2653695e+000
7.5533857e-001,9.2418432e-001,7.3690084e-001,3.7384107e-001,2.2906946e-001,1.1250025e-001,8.7811440e-001,9.2982839e-001,6.4409775e-001,5.6860970e-001,1.4300309e+001
8.9481276e-001,3.3004915e-001,9.3298055e-001,6.4026506e-001,3.5274631e-001,2.9009008e-001,6.3900312e-001,6.5872811e-001,5.4540955e-001,8.8153650e-001,1.9417727e+001
2.8614965e-001,2.0554091e-001,6.1467113e-001,3.4075899e-002,8.3613968e-001,9.6057986e-001,3.6560044e-001,1.7627106e-001,8.3363262e-001,9.6965896e-001,5.9166163e+000
2.5120055e-001,3.6448714e-001,7.3830511e-001,3.1938383e-001,7.2929882e-001,8.0551819e-001,5.3401440e-001,6.4524845e-001,9.5485190e-004,2.5411242e-001,1.1321205e+001
9.3273619e-001,9.7571471e-001,6.3652589e-001,9.6165522e-001,1.1254056e-001,8.0264315e-001,1.8476811e-002,4.7809476e-001,3.3650921e-001,1.5438603e-001,1.2918484e+001
1.3098247e-001,7.1689413e-001,1.7013322e-001,6.6639715e-001,3.5177336e-001,4.5415893e-001,9.5764149e-001,5.0235034e-001,8.3512588e-001,4.8978209e-001,1.3735586e+001
9.4081954e-001,6.4330970e-001,2.7233558e-001,8.6492959e-002,4.3122983e-001,8.8734713e-003,7.4687020e-001,2.4802492e-001,4.8138505e-001,6.0493297e-001,1.2556629e+001
7.0185317e-001,7.8256725e-001,8.1244780e-001,2.5556281e-001,7.6521289e-001,6.8950023e-002,1.6084705e-001,9.8141030e-001,7.9164684e-001,7.2614562e-002,1.8068677e+001
8.4767647e-001,4.6648183e-001,4.0326097e-001,1.4274108e-001,7.4886651e-001,1.2315174e-001,8.6604460e-001,5.8320117e-001,2.3776619e-001,2.2039876e-001,1.5568627e+001
2.0927164e-001,2.3227725e-001,6.6008268e-001,2.7729076e-001,9.5251635e-001,3.1290053e-001,2.2174387e-001,7.5582612e-001,9.3734662e-001,2.2576575e-001,8.6786921e+000
4.5509169e-001,3.1787897e-001,2.8605899e-001,7.7644474e-001,9.2743366e-001,1.7399115e-001,1.7590539e-001,2.9210363e-001,7.7737672e-001,7.8267058e-001,1.7846005e+001
8.1073725e-002,7.8879187e-001,9.6138341e-001,7.0798142e-001,4.6929113e-001,1.0115812e-001,1.1806926e-001,8.6196282e-002,9.6245279e-001,9.1595060e-001,1.5443188e+001
8.5112240e-001,6.3444276e-001,5.7655599e-001,6.0292325e-001,3.1565625e-001,2.9021674e-002,5.6288815e-001,4.3267161e-002,2.2405284e-001,2.9997724e-001,1.7570463e+001
5.6204868e-001,6.5978285e-001,9.6662883e-001,3.9418991e-002,3.9072053e-001,3.6054646e-001,8.8633356e-001,3.4287702e-001,9.1328784e-001,1.2308133e-001,1.5531942e+001
3.1929630e-001,5.3758345e-001,5.1392094e-001,8.4568161e-001,1.3460662e-001,7.3672433e-003,4.0538826e-001,8.3449286e-002,6.5520330e-001,1.3365820e-001,1.2191010e+001
3.7489926e-001,9.1921660e-001,8.6422332e-001,2.2974129e-001,1.4956285e-001,5.7919655e-001,7.9062059e-002,2.8284799e-001,4.2462444e-001,4.0966336e-001,1.4386824e+001
8.6779570e-001,7.8050604e-001,2.2532751e-001,4.9506316e-001,9.3833098e-001,9.2331608e-001,8.8212455e-001,5.9998686e-001,6.8375841e-001,1.9169698e-001,2.1032624e+001
3.7217624e-001,3.2670948e-001,2.4345503e-001,3.0064378e-002,6.4033677e-001,2.0154647e-001,1.2568773e-001,5.4754400e-002,2.6470326e-002,5.7471855e-001,9.1981833e+000
7.3690056e-002,7.3874777e-001,8.9882643e-001,6.4794632e-001,4.7484367e-001,9.3250460e-001,9.3950275e-001,4.8460181e-001,9.8980706e-002,1.5935259e-001,1.3359705e+001
1.9983800e-001,4.3773386e-001,7.0919758e-001,4.0044319e-001,2.6162377e-001,6.1564992e-001,1.6721343e-002,9.7796841e-001,7.7706205e-001,7.2862167e-001,8.2400547e+000
4.9493280e-002,5.9179652e-001,9.7514342e-001,7.6751488e-001,9.8794179e-001,6.0811598e-001,2.6682907e-001,4.3027267e-001,3.4048460e-001,3.5311925e-002,1.8297914e+001
5.6670978e-001,1.1450921e-001,4.5956426e-001,3.8386331e-001,6.6306888e-001,4.1089881e-001,3.7652374e-001,2.3655199e-001,5.9406558e-001,7.9800270e-001,8.8277585e+000
1.2192475e-001,3.1916564e-001,7.4177456e-001,8.9140954e-001,4.6140488e-001,3.7699875e-001,1.1556552e-001,7.5895602e-001,9.2305797e-001,8.5520772e-001,1.3081221e+001
5.2211176e-001,6.2185335e-001,6.6896725e-001,4.0779241e-001,2.8840895e-001,7.9532063e-001,9.7220160e-001,3.8290062e-001,6.2290950e-001,9.0228560e-001,1.4667450e+001
1.1706015e-001,8.9455368e-001,2.9612447e-002,3.7683039e-001,3.4120326e-001,4.0357022e-001,9.5055131e-001,4.9923872e-001,9.6146762e-002,5.1975541e-001,1.4384127e+001
7.6991848e-001,9.6358606e-001,3.5035610e-001,8.8449592e-002,9.2116110e-001,7.5919199e-001,7.9108419e-002,6.4890290e-001,1.6715345e-001,3.3132037e-001,1.0667234e+001
3.7505580e-001,2.0063477e-002,8.2066127e-002,9.8257696e-001,6.5128596e-001,8.9073520e-002,7.1458461e-001,8.8622343e-002,3.8204584e-001,7.0841844e-001,1.7396810e+001
8.2338720e-001,1.1065185e-001,6.0837477e-002,9.2169569e-001,1.2434255e-001,8.8820206e-001,6.7562236e-001,9.3843144e-001,8.5642853e-001,3.3356227e-001,1.5511240e+001
4.6636146e-002,4.0302005e-001,7.6009494e-001,4.6190458e-001,5.2231631e-001,9.1700240e-001,3.2282005e-002,1.7535981e-001,1.2611204e-001,2.9481781e-001,1.0118028e+001
5.9791326e-001,9.7195066e-002,6.2783089e-001,5.6146691e-001,9.1969161e-001,6.2486114e-001,7.2529099e-001,6.9744638e-001,2.3018171e-002,5.7365353e-001,9.9315711e+000
9.4915039e-001,2.9304897e-001,5.3046696e-001,4.9338898e-001,8.4086687e-001,4.7897650e-001,5.1161573e-001,8.3196539e-001,1.0242051e-001,9.5366749e-001,1.6600864e+001
2.8879765e-001,6.7870762e-001,9.8926189e-001,9.9397711e-001,1.8136736e-001,8.9576883e-001,7.6966928e-003,3.3655864e-001,4.4813491e-001,8.9861001e-001,2.1468184e+001
8.8883261e-001,9.7979167e-001,3.0296209e-001,2.5675854e-002,8.5545921e-002,3.8750670e-001,9.9206323e-001,7.9935122e-001,7.5665019e-001,5.4459999e-001,4.9827102e+000
1.0158548e-001,3.9943359e-001,1.8070125e-001,2.5951604e-001,5.0585896e-001,2.7164275e-001,9.6844908e-001,2.8652554e-002,1.9519732e-001,2.4125819e-001,8.2318745e+000
6.5314507e-002,8.2088429e-001,5.6925009e-001,3.2716275e-001,7.1246149e-001,4.8298120e-001,8.5122820e-001,9.0373154e-002,2.5549193e-001,9.6651768e-001,7.0932014e+000
2.3429973e-001,1.3161932e-001,4.6657208e-001,1.2287630e-001,5.8991529e-001,3.3381246e-001,1.7747160e-002,6.5334447e-001,5.5035716e-001,2.9897316e-001,4.0416372e+000
9.3309842e-001,8.4489117e-001,3.9222913e-001,7.4593189e-001,3.1663258e-001,2.2288234e-002,9.5419914e-001,4.3356265e-001,2.9589056e-001,7.4950007e-001,1.4629307e+001
6.3127896e-002,2.3272666e-001,2.7406837e-002,6.2936091e-001,7.6473603e-001,4.7240755e-001,6.3996424e-001,5.0854715e-001,2.5206015e-001,5.4774107e-001,1.5412174e+001
2.6421766e-001,6.7154611e-002,3.4147953e-001,1.9659477e-001,5.1680507e-001,7.8511614e-001,7.2660380e-001,5.4207144e-001,9.0631810e-001,5.9894705e-001,5.0235789e+000
9.9953167e-001,3.3145213e-001,9.7634910e-001,4.6376865e-001,7.2698433e-001,6.9448749e-001,8.8037490e-001,6.1993416e-001,3.0072007e-001,1.0355928e-002,2.2976275e+001
2.1198796e-001,5.7523452e-001,5.7693500e-001,2.6595393e-001,4.9462544e-001,1.1874301e-001,5.1344995e-002,7.4031769e-001,3.8831155e-001,4.9968455e-001,9.1290432e+000
4.9840980e-001,1.3681927e-001,7.7064013e-001,3.6218985e-003,4.1254296e-001,7.4434919e-001,7.4709856e-001,9.3837695e-001,1.3451501e-001,5.0363434e-001,3.8270561e+000
2.9048830e-001,8.6779769e-001,6.2641146e-001,1.1575720e-001,2.8996555e-001,2.9060874e-001,7.7870859e-001,4.1775926e-001,5.8976912e-001,2.7839241e-001,9.5900382e+000
6.7275441e-001,3.2926621e-001,7.3304996e-001,5.5891573e-001,2.2943576e-001,4.9106154e-002,2.3100844e-001,4.7269303e-001,7.2364019e-001,7.9216291e-001,1.3581355e+001
9.5799112e-001,4.8800189e-001,1.4934135e-001,8.9226883e-001,8.4067130e-001,9.4053499e-002,4.3450685e-001,3.0834126e-001,5.4916246e-001,1.0139842e-001,2.5636519e+001
7.6655153e-001,4.3153673e-001,4.1464110e-001,9.0120648e-001,2.2675099e-001,6.9996510e-001,4.4439981e-001,9.4055863e-001,5.5910437e-002,3.6239705e-002,1.8691020e+001
6.6612374e-001,2.6054157e-001,6.8984738e-002,6.9988286e-001,4.6287194e-001,2.5885821e-001,5.4289013e-001,4.7346227e-001,8.5795909e-001,8.9542959e-001,1.7935798e+001
1.3094482e-001,9.8300281e-001,8.8419406e-001,2.3377680e-001,9.2095828e-001,7.1947838e-001,5.2573700e-001,1.8191405e-001,4.6014259e-001,4.0560643e-001,1.3095516e+001
9.5413016e-002,9.6569796e-001,8.3199429e-001,5.2950152e-001,6.5568293e-001,9.3883978e-001,2.5448047e-001,2.6551665e-001,7.8460065e-001,6.0769354e-001,1.3567713e+001
1.4864337e-002,9.4851732e-001,3.1521051e-001,8.0476489e-001,5.3560102e-001,5.2857551e-002,9.9617278e-001,6.1819219e-001,9.0993090e-001,9.9270893e-001,1.0407384e+001
2.8819335e-001,4.5172239e-001,8.9805443e-001,6.9981593e-001,1.9291156e-001,3.3495160e-001,2.9933233e-001,9.7057076e-001,6.8237382e-001,3.6467143e-003,1.5720770e+001
8.1673121e-001,3.3169299e-001,7.5309801e-001,4.1074790e-004,4.5353884e-001,3.4463669e-001,5.2364290e-001,3.0148835e-001,3.6952269e-001,2.1353862e-001,9.7493328e+000
9.8548351e-001,7.7594660e-003,1.5254947e-001,2.8507813e-001,6.2263983e-001,6.2289764e-001,5.6954622e-001,6.7261071e-001,1.4555169e-001,3.9908969e-002,7.9570502e+000
1.7362693e-002,1.6583996e-001,7.1541380e-001,1.7078846e-001,6.4721765e-001,5.5437572e-001,9.7248063e-001,8.6216870e-001,6.4550046e-001,1.3418671e-001,5.8163792e+000
8.1939293e-001,8.2816690e-001,8.4163812e-001,2.0323450e-001,3.7102574e-001,2.5297061e-001,2.1763746e-001,5.1708947e-001,8.1965831e-002,1.2451726e-002,1.4936754e+001
6.2113871e-001,6.4340074e-001,7.8345756e-001,9.4680455e-002,5.9042341e-001,4.8704321e-001,1.2983238e-001,2.7117361e-001,3.9916244e-001,1.2953117e-001,1.4936328e+001
5.6022204e-001,3.2227517e-001,9.9782952e-001,3.8673083e-002,5.0650639e-001,3.7772604e-001,4.9174095e-001,5.3412686e-001,5.0597769e-001,1.6685876e-001,1.4986851e+001
2.4403153e-001,2.6369566e-002,5.8611403e-001,3.9336183e-001,8.7093569e-001,2.2830386e-001,2.7106285e-001,5.2965786e-001,7.6188757e-001,2.6025406e-001,1.0260729e+001
8.2200759e-001,3.5544292e-001,3.6078056e-001,2.3343678e-001,1.8265481e-001,2.6994217e-001,8.1859679e-001,6.7834450e-001,9.2827228e-002,2.1053556e-002,1.2204998e+001
2.6321193e-001,7.4388453e-001,3.7390897e-001,1.1261855e-001,7.2517819e-001,8.4357263e-001,5.2835142e-002,5.1771230e-001,8.4867156e-001,8.8062550e-001,1.0932447e+001
7.5363453e-001,2.9866381e-001,9.8722001e-001,4.3347651e-001,8.4779813e-003,1.3152696e-001,6.4120347e-001,3.8715461e-001,9.3010073e-001,9.3856955e-001,1.4813686e+001
6.5964480e-001,1.8122317e-001,8.8720783e-001,2.8210619e-001,6.1646945e-001,9.6292410e-001,7.0832126e-001,5.0587001e-001,1.3763650e-001,7.7075114e-001,1.2108561e+001
2.1406286e-001,4.1519170e-001,1.8563136e-001,8.5469460e-001,9.9636310e-001,9.6476053e-001,3.8688630e-001,8.2580238e-001,3.3206933e-001,6.6976201e-001,1.6855363e+001
6.0211691e-001,8.6734000e-001,2.4413152e-001,3.4810538e-002,9.2468679e-001,2.7945138e-001,7.7797408e-001,6.7693130e-001,7.4807817e-001,3.1052667e-001,1.5881985e+001
6.0493711e-001,6.2493985e-001,2.4686938e-001,9.8238771e-001,8.8527521e-001,1.6669175e-001,2.1964412e-002,3.7146507e-001,5.4143453e-001,4.7831519e-001,2.4335875e+001
6.5950155e-001,5.5202289e-002,1.7381507e-001,9.5518113e-001,7.9651934e-001,8.4220056e-001,6.6691257e-001,9.8649626e-001,6.2949956e-001,7.5117178e-001,1.8554872e+001
1.8336363e-001,4.0409289e-001,3.3430517e-001,9.8439235e-001,8.1963488e-001,8.1571205e-001,3.6331650e-001,8.2913069e-001,6.5702358e-001,6.2093963e-001,1.7551245e+001
6.3654691e-001,3.0196018e-001,4.0622485e-001,8.1880469e-001,4.2481310e-001,4.6253271e-001,1.3062529e-001,2.9195431e-001,6.5022304e-001,9.2492376e-001,1.6231146e+001
1.7030911e-001,1.5231972e-001,6.2377651e-001,4.3289478e-002,2.9833968e-001,5.5939245e-001,6.3820195e-001,1.5500340e-002,2.9992988e-001,4.5990138e-001,2.7523138e+000
5.3960111e-001,3.0916820e-001,8.9800717e-001,2.9207776e-001,1.3024279e-001,7.0527142e-001,5.8327046e-001,7.6048595e-001,4.6595872e-001,5.8210734e-001,1.1827384e+001
6.2339418e-001,3.2582914e-003,6.7916508e-001,7.2229717e-001,9.5830097e-001,4.5925309e-001,5.5399624e-001,2.5546995e-001,6.3303572e-001,2.6083179e-001,1.3486482e+001
6.8588997e-001,4.3740886e-001,1.3154292e-001,1.0440512e-001,4.5733066e-001,3.2234675e-001,5.3548081e-001,2.3185518e-001,1.8422901e-001,3.5654394e-001,1.6373202e+001
6.7734595e-001,6.7641130e-001,4.7288974e-001,9.3539717e-001,5.7751999e-001,7.2785603e-001,1.4823067e-001,7.8386389e-001,5.4207311e-001,8.6078492e-001,2.2496912e+001
8.7683002e-001,8.2291300e-001,9.6744818e-001,4.5876096e-001,8.3807259e-001,2.5203491e-001,1.6481463e-002,4.5736137e-001,6.4093294e-001,1.5738601e-001,2.1685337e+001
1.2890500e-002,7.5584534e-001,4.9876287e-001,9.8713963e-001,7.1362178e-001,8.0889706e-002,9.2613380e-001,7.1468999e-001,5.2023527e-001,4.3997534e-001,1.4424967e+001
3.1040223e-001,1.6263890e-001,3.9708199e-001,4.1396678e-001,3.5278357e-001,9.4693028e-001,7.4793525e-001,6.8235623e-001,7.2747152e-001,4.2917304e-001,8.2495302e+000
7.7907925e-001,5.5204308e-001,9.8822338e-001,8.1014546e-001,4.6123879e-001,2.3720326e-001,1.2889280e-001,7.2347210e-001,3.7818928e-001,5.5550960e-001,2.5936272e+001
3.0729608e-001,5.2509370e-001,7.6832843e-001,4.9806640e-002,9.0872778e-001,2.3532675e-001,4.9515594e-001,8.8388917e-002,7.5641118e-001,6.6427932e-001,1.2595986e+001
9.2667831e-001,9.1935528e-001,9.8314470e-001,6.1615083e-001,3.5092058e-001,1.5332202e-001,8.1421469e-001,4.0805773e-001,2.6003173e-001,8.0241150e-001,1.7114170e+001
6.7871988e-001,4.4190695e-001,2.3927046e-001,4.0299571e-001,5.2115907e-001,9.4391694e-001,1.8482108e-001,4.1308197e-001,6.9084618e-001,8.6774469e-001,1.5770109e+001
7.4321493e-002,4.4802340e-002,4.6654616e-001,6.0171862e-001,9.2031490e-001,4.1210983e-002,3.6639931e-001,4.1892087e-001,8.1225786e-001,2.9725781e-001,1.0972458e+001
7.0669191e-002,9.6458349e-001,3.5349204e-002,2.3143629e-001,8.6094872e-001,4.8891206e-001,7.0630938e-001,6.0363088e-001,2.2266878e-001,6.5531897e-001,1.4058983e+001
1.1930467e-002,1.3462415e-002,7.3714548e-001,8.2995427e-001,2.9459502e-001,9.5656800e-001,3.4168628e-001,1.0807868e-001,4.0201455e-001,1.5449441e-001,1.2118235e+001
2.2715372e-001,5.5202350e-001,8.4969717e-001,6.9324872e-002,4.6976318e-001,1.2223773e-001,4.0059253e-001,7.4497927e-001,8.2468946e-001,1.7425482e-001,8.7833970e+000
5.1625200e-001,9.3429963e-001,5.1669848e-001,2.3250988e-001,1.2655416e-001,5.2989766e-001,7.3817615e-001,6.9027950e-001,8.3583301e-001,3.7773903e-001,1.3860278e+001
4.5820422e-001,8.9860886e-001,1.4358991e-001,4.8689113e-001,8.3144352e-001,1.2800297e-001,2.0137030e-001,4.8423968e-001,6.5217045e-001,2.2558777e-001,2.1012650e+001
7.0320334e-001,6.1798972e-001,7.7698283e-001,9.4959767e-001,8.0354204e-001,9.7589004e-001,7.7444245e-001,2.7334902e-002,1.2982183e-001,6.4018431e-001,2.4501617e+001
5.8248388e-001,6.9992451e-001,4.4745448e-001,6.7938343e-002,4.3015586e-001,8.1822726e-001,1.5624037e-001,2.1576257e-001,1.0478377e-001,6.9026604e-001,1.3009350e+001
5.0920600e-001,9.3909501e-001,1.6546247e-001,4.4411834e-001,4.1137313e-001,3.5438465e-001,4.5145066e-001,1.4774861e-001,6.3151785e-002,6.4136547e-001,1.9645009e+001
7.4289609e-002,4.5208415e-001,2.5657500e-001,2.0850833e-001,1.2967183e-001,1.5392186e-001,1.1375002e-001,8.2905210e-002,8.1169945e-001,9.7120786e-003,4.4014566e+000
1.9323631e-001,1.7667178e-001,7.2933615e-001,8.0784275e-001,4.6657873e-001,9.9727128e-001,8.1408210e-001,3.1926143e-001,6.6958851e-001,3.2238351e-001,1.1035083e+001
3.7960413e-001,6.1676520e-001,6.1305496e-002,5.0448830e-001,5.9375150e-001,5.6206112e-001,1.7678041e-001,2.1364191e-002,6.5400681e-001,2.5475286e-001,1.8522158e+001
2.7643472e-001,5.1838015e-001,1.1327981e-001,7.6843354e-001,7.7506560e-001,4.8141807e-001,5.8296266e-001,7.8753333e-001,5.6777316e-001,5.3664938e-001,1.9455058e+001
7.7088184e-001,3.6449306e-001,8.1464132e-001,2.2238831e-001,2.5833958e-001,5.5238706e-001,2.4459736e-001,2.0653934e-001,3.6689243e-001,5.9080091e-001,1.3303804e+001
3.1392999e-001,7.7330971e-001,4.6151607e-001,7.9974330e-001,1.6252830e-001,8.7878906e-001,4.6127974e-001,5.4809924e-001,2.7154069e-001,4.8575927e-001,1.7325755e+001
6.3819322e-001,8.2827699e-001,9.0879161e-001,3.8283396e-002,7.2143454e-001,3.4498105e-001,2.6557874e-001,8.1906701e-001,3.6966215e-001,5.4937097e-001,1.6961104e+001
9.8656686e-001,3.1839010e-001,8.9631510e-001,7.3192092e-001,5.6624938e-001,6.2324006e-001,6.8218862e-001,4.9313419e-001,6.9846138e-001,3.9663432e-001,2.2429668e+001
5.0287580e-001,5.9597957e-001,2.0697771e-001,9.5497938e-001,5.7665653e-001,5.7030311e-001,4.2097586e-001,6.7375434e-002,8.9640912e-001,5.7640337e-001,2.1450213e+001
9.4770338e-001,7.8181805e-001,8.7409329e-001,3.3302376e-001,3.2998917e-001,8.0655768e-002,8.3252732e-001,6.2527892e-001,1.1250277e-001,2.7390267e-001,1.3785598e+001
8.2802584e-001,3.3592350e-002,2.3729151e-001,3.2746634e-001,7.7079320e-001,9.9088331e-001,8.1090908e-001,6.6850222e-001,4.4707309e-001,8.2529644e-001,1.0048332e+001
9.1755720e-001,8.5697746e-001,6.8430386e-001,5.5920834e-001,7.3862196e-001,9.8765237e-001,1.4653800e-001,6.5748088e-001,3.1410727e-001,6.0912962e-001,1.4791785e+001
1.1307983e-001,6.8261099e-001,9.6012094e-001,7.2859552e-001,8.4060210e-001,7.5473756e-002,4.2179121e-001,3.3199857e-001,8.7263230e-001,5.2343066e-001,1.6823912e+001
8.1212591e-001,8.0185059e-001,4.2657766e-001,3.0466534e-001,2.5768212e-002,4.5131272e-002,7.7966431e-001,9.1267256e-001,8.0837138e-001,7.2349185e-001,1.1571124e+001
9.0826256e-001,9.1769708e-001,1.7417209e-001,8.1776750e-001,4.1245938e-001,3.1519250e-001,6.1260305e-001,1.5943853e-001,8.2387431e-001,5.9648825e-001,1.5869879e+001
1.5637612e-001,3.8810989e-001,3.9737210e-001,8.1140330e-001,7.0206269e-002,3.0953746e-001,4.9598525e-001,6.7787160e-001,6.4314362e-002,8.7535910e-001,1.1129393e+001
1.2211877e-001,4.7198094e-001,6.7093344e-001,4.8641029e-001,5.1070093e-002,5.8284606e-001,5.3571872e-001,7.8631652e-001,8.1888980e-001,1.1550895e-001,7.2273277e+000
7.6266647e-001,8.8058340e-002,4.8506249e-001,4.3211746e-001,5.6353794e-001,6.1059438e-001,1.4235208e-001,2.3182924e-001,5.3842585e-001,5.4488943e-001,7.9438901e+000
7.2180028e-001,9.2510541e-001,3.8259188e-001,1.4046160e-001,1.4132012e-001,4.6086996e-001,6.6372543e-002,1.2977144e-001,9.0787776e-001,4.0814989e-001,1.0141798e+001
6.5163982e-001,6.7847986e-001,5.6352018e-001,5.7542443e-001,6.0184149e-001,2.6207103e-001,3.2968025e-001,4.8982811e-001,4.0126267e-001,6.2751860e-001,1.7692788e+001
7.5402267e-001,6.4103233e-001,4.8988722e-001,2.0306309e-001,1.9917533e-001,4.0608562e-002,7.7780897e-001,1.6867621e-002,5.7719751e-001,8.0883217e-001,1.2943263e+001
6.6316201e-001,9.9590779e-001,1.5511660e-001,4.1762851e-001,1.2094426e-001,5.3521867e-001,6.7244163e-001,2.6107253e-001,4.8322852e-001,7.4461742e-002,1.3501581e+001
8.8349350e-001,4.9954242e-001,6.5114941e-001,2.0396754e-001,4.0134970e-001,2.3913552e-001,1.6552037e-001,8.0076686e-001,9.5610572e-001,9.5017767e-001,1.3639686e+001
